ID,Name,Start Date,Forecast Hour,Class
2204,Aere,2022070206,72,TS
2109,Lupit,2021080306,72,TS
2116,Mindulle,2021092718,72,Super TY
2019,Goni,2020102818,72,Super TY
2201,Malakas,2022041212,72,Super TY
2212,Muifa,2022091112,72,STY
2102,Surigae,2021041906,72,Super TY
2309,SAOLA,2023082306,72,STY
2009,Maysak,2020083012,72,Super TY
2303,GUCHOL,2023060812,72,STY
2119,Namtheun,2021100906,72,TS
2212,Muifa,2022091000,72,STY
2119,Namtheun,2021101500,72,TY
2018,Molave,2020102312,72,TY
2014,Chan-hom,2020100412,72,TY
2213,Merbok,2022091212,72,TY
2117,Lionrock,2021100700,72,TS
2313,YUN-YEUNG,2023090512,72,TS
2216,Noru,2022092212,72,Super TY
2303,GUCHOL,2023060900,72,STY
2022,Vamco,2020111106,72,STY
2018,Molave,2020102606,72,STY
2309,SAOLA,2023083000,72,Super TY
2211,Hinnamnor,2022083112,72,Super TY
2212,Muifa,2022091212,72,STY
2107,Cempaka,2021071918,72,TY
2116,Mindulle,2021092306,72,Super TY
2105,Champi,2021062212,72,TY
2306,KHANUN,2023080412,72,TY
2309,SAOLA,2023082406,72,Super TY
2214,Nanmadol,2022091512,72,Super TY
2213,Merbok,2022091112,72,TY
2018,Molave,2020102318,72,STY
2119,Namtheun,2021101206,72,TS
2122,Rai,2021121712,72,Super TY
2302,MAWAR,2023052400,72,Super TY
2009,Maysak,2020082918,72,Super TY
2307,LAN,2023081300,72,TY
2216,Noru,2022092600,72,Super TY
2217,Kulap,2022092618,72,TY
2302,MAWAR,2023052218,72,Super TY
2001,Vongfong,2020051018,72,STY
2210,Tokage,2022082306,72,STY
2307,LAN,2023081400,72,TY
2304,TALIM,2023071500,72,TY
2001,Vongfong,2020051318,72,STY
2108,Nepartak,2021072418,72,TS
2306,KHANUN,2023080312,72,STY
2303,GUCHOL,2023060718,72,STY
2009,Maysak,2020083006,72,Super TY
2201,Malakas,2022041006,72,STY
2101,Dujuan,2021021612,72,TS
2211,Hinnamnor,2022090218,72,Super TY
2309,SAOLA,2023082418,72,Super TY
2102,Surigae,2021042006,72,Super TY
2309,SAOLA,2023082500,72,Super TY
2106,In-fa,2021072106,72,STY
2310,DAMREY,2023082300,72,TS
2116,Mindulle,2021092400,72,Super TY
2119,Namtheun,2021101412,72,TY
2303,GUCHOL,2023060606,72,TY
2001,Vongfong,2020050906,72,TS
2102,Surigae,2021042200,72,STY
2010,Haishen,2020090406,72,Super TY
2204,Aere,2022070118,72,TS
2211,Hinnamnor,2022082800,72,Super TY
2017,Saudel,2020102212,72,TY
2306,KHANUN,2023080100,72,Super TY
2212,Muifa,2022091018,72,STY
2011,Noul,2020091518,72,STS
2014,Chan-hom,2020100418,72,TY
2118,Kompasu,2021101018,72,TY
2014,Chan-hom,2020101200,72,TS
2201,Malakas,2022040718,72,STS
2014,Chan-hom,2020100618,72,TY
2305,DOKSURI,2023072800,72,STY
2020,Atsani,2020110318,72,STS
2216,Noru,2022092318,72,Super TY
2211,Hinnamnor,2022082806,72,Super TY
2102,Surigae,2021041612,72,Super TY
2103,Choi-wan,2021053118,72,TS
2222,Nalgae,2022102912,72,TY
2011,Noul,2020091506,72,STS
2211,Hinnamnor,2022082818,72,Super TY
2302,MAWAR,2023052018,72,Super TY
2018,Molave,2020102406,72,STY
2014,Chan-hom,2020101206,72,TS
2214,Nanmadol,2022091618,72,Super TY
2122,Rai,2021121500,72,Super TY
2312,KIROGI,2023090212,72,TS
2306,KHANUN,2023080600,72,STS
2101,Dujuan,2021021718,72,TS
2106,In-fa,2021072312,72,TY
2216,Noru,2022092118,72,Super TY
2004,Hagupit,2020080106,72,STY
2020,Atsani,2020102912,72,TS
2019,Goni,2020102906,72,Super TY
2014,Chan-hom,2020101000,72,STS
2306,KHANUN,2023080400,72,TY
2211,Hinnamnor,2022083012,72,Super TY
2017,Saudel,2020102000,72,TY
2309,SAOLA,2023082412,72,Super TY
2214,Nanmadol,2022091500,72,Super TY
2019,Goni,2020102612,72,TY
2107,Cempaka,2021071912,72,TY
2113,Conson,2021090800,72,STS
2015,Linfa,2020100718,72,TS
2306,KHANUN,2023080306,72,STY
2122,Rai,2021121306,72,Super TY
2112,Omais,2021082000,72,STS
2315,BOLAVEN,2023101012,72,Super TY
2102,Surigae,2021041600,72,Super TY
2212,Muifa,2022090806,72,STY
2021,Etau,2020110706,72,STS
2106,In-fa,2021072112,72,STY
2114,Chanthu,2021091200,72,Super TY
2306,KHANUN,2023080806,72,STS
2106,In-fa,2021072400,72,TY
2112,Omais,2021082018,72,STS
2308,DORA,2023081306,72,STS
2203,Chaba,2022070212,72,STS
2120,Malou,2021102300,72,TS
2020,Atsani,2020110218,72,STS
2022,Vamco,2020111118,72,STY
2308,DORA,2023081506,72,TS
2112,Omais,2021081918,72,STS
2222,Nalgae,2022102918,72,TY
2110,Mirinae,2021080412,72,TS
2105,Champi,2021062118,72,STS
2122,Rai,2021121718,72,Super TY
2307,LAN,2023081012,72,Super TY
2114,Chanthu,2021091218,72,STY
2220,Nesat,2022101606,72,STY
2306,KHANUN,2023073100,72,Super TY
2116,Mindulle,2021092418,72,Super TY
2302,MAWAR,2023052300,72,Super TY
2214,Nanmadol,2022091218,72,TY
2314,KOINU,2023100318,72,Super TY
2212,Muifa,2022090712,72,STY
2117,Lionrock,2021100712,72,TS
2309,SAOLA,2023082318,72,Super TY
2210,Tokage,2022082206,72,STY
2023,Krovanh,2020121900,72,TS
2211,Hinnamnor,2022083006,72,Super TY
2308,DORA,2023081718,72,TS
2303,GUCHOL,2023060618,72,STY
2305,DOKSURI,2023072512,72,Super TY
2217,Kulap,2022092500,72,STS
2309,SAOLA,2023082718,72,Super TY
2020,Atsani,2020102906,72,TS
2105,Champi,2021062100,72,TS
2103,Choi-wan,2021060106,72,TS
2020,Atsani,2020110206,72,STS
2306,KHANUN,2023072618,72,STS
2315,BOLAVEN,2023100906,72,Super TY
2018,Molave,2020102500,72,STY
2106,In-fa,2021072706,72,TS
2213,Merbok,2022091200,72,TY
2302,MAWAR,2023052918,72,STY
2016,Nangka,2020101106,72,STS
2312,KIROGI,2023090112,72,TS
2114,Chanthu,2021090518,72,Super TY
2312,KIROGI,2023083018,72,STS
2315,BOLAVEN,2023100918,72,Super TY
2121,Nyatoh,2021112900,72,TY
2303,GUCHOL,2023060918,72,STY
2020,Atsani,2020110212,72,STS
2217,Kulap,2022092518,72,TY
2314,KOINU,2023100106,72,Super TY
2212,Muifa,2022091200,72,STY
2002,Nuri,2020061106,72,TS
2010,Haishen,2020083100,72,TY
2119,Namtheun,2021101006,72,TS
2122,Rai,2021121700,72,Super TY
2120,Malou,2021102612,72,TY
2021,Etau,2020110800,72,STS
2312,KIROGI,2023090218,72,TS
2314,KOINU,2023093000,72,Super TY
2105,Champi,2021062006,72,TS
2205,Songda,2022072812,72,TS
2122,Rai,2021121606,72,Super TY
2116,Mindulle,2021092700,72,Super TY
2108,Nepartak,2021072218,72,TS
2222,Nalgae,2022103012,72,TY
2019,Goni,2020103112,72,Super TY
2307,LAN,2023081312,72,TY
2311,HAIKUI,2023090518,72,TS
2004,Hagupit,2020080200,72,STY
2308,DORA,2023081400,72,TS
2022,Vamco,2020110906,72,STY
2308,DORA,2023081806,72,TS
2119,Namtheun,2021100912,72,TS
2220,Nesat,2022101700,72,STY
2014,Chan-hom,2020100500,72,TY
2112,Omais,2021081906,72,STS
2116,Mindulle,2021092618,72,Super TY
2315,BOLAVEN,2023100706,72,TY
